sub_num,trial_num,trial_type,relation1,relation2,pair1_word1,pair1_word2,pair2_word1,pair2_word2,rating,RT
8,23,within-subtype,6c,6c,dirt,cleanliness,sage,ignorance,2,131925
8,24,within-subtype,7h,7h,charity,donations,marriage,license,7,5542
8,25,between-subtype,6b,6a,irreparable,fixed,rainbow,monochromatic,3,6579
8,26,between-type,6h,4e,clean,messy,old,young,7,7719
8,27,within-subtype,9g,9g,adult,job,adulthood,job,7,12461
8,28,between-type,2g,5i,lawn,grass,divide,parts,1,11029
8,29,between-subtype,5c,5d,scholar,intelligence,lethargic,fatigue,6,9829
8,30,between-subtype,7g,7h,paper,pencil,doctor,phd,3,17020
8,31,between-subtype,9g,9c,toddler,walking,bar,drinking,5,23152
8,32,within-subtype,7d,7d,row,boat,clean,house,3,5360
8,33,attention check,,,representations,,simultaneously,,1,10668
8,34,between-type,10a,7h,shriek,panic,adoptee,certificate,3,12018
8,35,between-type,5c,8f,ice,cold,punch,pain,6,5188
8,36,between-subtype,9c,9h,library,studying,title,story,5,6538
8,37,within-subtype,2b,2b,band,musician,school,fish,7,5164
8,38,within-subtype,3h,3h,waning,sunlight,terror,fear,3,11389
8,39,between-subtype,9h,9a,meal,dessert,supermarket,groceries,5,8329
8,40,within-subtype,5d,5d,pensive,thought,mad,anger,6,86855
8,41,between-subtype,9d,9e,church,pew,edge,cliff,6,26486
8,42,within-subtype,5d,5d,pensive,thought,lazy,indolence,5,5366
8,43,between-subtype,8e,8d,athlete,medal,breathe,live,6,41450
8,44,attention check,,,hummingbird,,hummingbird,,7,4163
8,45,between-subtype,5e,5c,tree,grow,idiot,stupidity,6,7620
8,46,within-subtype,10c,10c,signature,acknowledgment,recording,sound,6,98991
8,47,within-subtype,9h,9h,narrative,epilogue,introduction,conclusion,5,5729
8,48,between-subtype,1e,1c,lake,Erie,fish,trout,6,4335
8,49,within-subtype,7f,7f,education,student,medal,hero,7,5427
8,50,within-subtype,1d,1d,clothes,blouses,clothes,shirts,6,5194
8,51,within-subtype,6h,6h,groom,unkempt,teach,ignorant,3,6653
8,52,within-subtype,4c,4c,abandon,embrace,attract,repel,7,134797
8,53,between-subtype,3d,3h,hurt,kill,acceleration,speed,6,15498
8,54,between-subtype,2j,2e,husband,bachelorhood,cooking,chopping,7,6691
9,1,within-subtype,9a,9a,bakery,cake,farm,tractor,6,8840
9,2,between-subtype,6a,6d,ecstasy,sad,old,youth,7,7097
9,3,within-subtype,9d,9d,office,computer,office,telephone,7,58756
9,4,between-subtype,9g,9e,senescence,cane,guardrail,highway,4,7268
9,5,between-subtype,4h,4f,fracture,bone,rage,happiness,1,6190
9,6,within-subtype,9h,9h,previews,movie,narrative,epilogue,7,6518
9,7,within-subtype,10e,10e,geology,earth,dermatology,skin,7,46216
9,8,between-subtype,1e,1a,king,Arthur,weapon,spear,6,10549
9,9,between-type,5i,2g,divide,parts,lawn,grass,1,6758
9,10,within-subtype,3h,3h,flood,water,rise,tide,2,13792
9,11,attention check,,,coincidence,,knowledgeable,,1,14213
9,12,between-type,5a,7h,bigot,hateful,doctor,phd,5,6104
9,13,between-subtype,4g,4b,bright,dark,accept,reject,7,5086
9,14,between-type,2e,1d,bathing,shampooing,animals,cats,2,11309
9,15,within-subtype,6e,6e,mountain,move,immortal,die,1,40014
9,16,between-subtype,7c,7g,musician,instrument,wall,paint,5,19098
9,17,within-subtype,2g,2g,sweater,wool,house,bricks,7,6454
9,18,between-subtype,2e,2j,cooking,chopping,husband,bachelorhood,1,7761
9,19,between-type,2e,8a,showering,soaping,workout,sweat,7,7504
9,20,within-subtype,3a,3a,make,manufacture,run,sprint,6,54144
9,21,between-subtype,6c,6h,famine,food,repair,damaged,5,40957
9,22,attention check,,,hummingbird,,hummingbird,,7,8451
9,23,within-subtype,6c,6c,drought,water,slums,prosperity,7,13004
9,24,within-subtype,6f,6f,cruel,help,perplexing,understood,1,141097
9,25,between-subtype,1a,1e,appliance,refrigerator,prince,Charles,7,6079
9,26,between-subtype,7h,7a,insured,policy,artist,paint,4,10939
9,27,between-subtype,9g,9e,youth,backpack,margin,page,1,38593
9,28,between-subtype,3a,3c,cellphone,mobile,worried,frantic,6,8561
9,29,within-subtype,7e,7e,preach,parishioner,pay,debtor,5,13158
9,30,between-subtype,1b,1d,clothing,shirt,fish,salmon,7,8579
9,31,between-subtype,2a,2b,fish,fin,album,songs,5,11548
9,32,between-type,8c,3c,water,shower,angry,enraged,3,9426
9,33,attention check,,,representations,,simultaneously,,1,17574
9,34,within-subtype,3h,3h,flood,water,acceleration,speed,5,9512
9,35,between-subtype,9e,9d,edge,cliff,church,pew,4,7836
9,36,between-subtype,7c,7f,pitcher,baseball,receipt,customer,1,7553
9,37,between-subtype,10f,10c,bushes,trap,seascape,ocean,1,8519
9,38,between-subtype,5d,5a,provocative,controversy,bigot,hateful,7,4793
9,39,within-subtype,5d,5d,happy,contentment,angry,belligerence,4,6423
9,40,within-subtype,10a,10a,red,stop,crown,sovereignty,2,32783
9,41,within-subtype,1d,1d,jewelry,rings,animals,cows,7,15565
9,42,between-subtype,6g,6d,stutter,steadily,old,youth,7,8610
9,43,within-subtype,4a,4a,noise,silence,abrasive,smooth,7,7027
9,44,attention check,,,anthropologist,,anthropologist,,7,6280
9,45,between-subtype,5a,5b,water,wet,dusty,dusted,7,17428
9,46,between-subtype,9i,9h,foot,shoe,arrest,trial,3,5028
9,47,within-subtype,7f,7f,award,winner,gift,recipient,7,9590
9,48,within-subtype,8h,8h,water,thirst,sunscreen,burns,4,8948
9,49,between-type,4e,6b,tedious,interesting,incomprehensible,understood,7,5571
9,50,within-subtype,1a,1a,bush,azalea,bird,robin,7,4613
9,51,within-subtype,8h,8h,money,poverty,knowledge,ignorance,7,8948
9,52,within-subtype,9c,9c,laboratory,experimenting,church,prayer,6,6860
9,53,within-subtype,9a,9a,kitchen,food,classroom,students,7,4626
9,54,between-subtype,1b,1d,instrument,violin,utensils,forks,7,6817
10,1,within-subtype,9a,9a,classroom,students,kitchen,food,6,7633
10,2,between-type,6d,8b,old,young,coldness,shiver,3,6398
10,3,within-subtype,7g,7g,lock,key,piano,fingers,6,8964
10,4,within-subtype,3b,3b,affection,love,jog,run,5,15039
10,5,between-subtype,10b,10a,laugh,amusement,green,go,5,8952
10,6,within-subtype,10e,10e,anatomy,bodies,anatomy,body,5,8267
10,7,between-type,5g,2g,withdrawal,timid,meal,food,3,10112
10,8,between-subtype,6d,6h,whole,broken,clean,messy,6,8874
10,9,between-type,7h,2h,doctor,phd,scholar,books,4,5376
10,10,between-subtype,5h,5i,repair,broken,divide,parts,4,17537
10,11,attention check,,,representations,,simultaneously,,1,15798
10,12,within-subtype,10b,10b,yell,anger,wave,acknowledgment,6,6966
10,13,within-subtype,5e,5e,sun,shine,shovel,dig,6,7243
10,14,between-subtype,6g,6a,cooperate,defiantly,baby,mature,6,7941
10,15,between-subtype,1d,1b,fish,salmon,clothing,shirt,5,7108
10,16,between-subtype,9h,9c,conception,birth,store,shopping,6,4745
10,17,within-subtype,8h,8h,rest,exhaustion,moisturize,dryness,6,4509
10,18,between-subtype,2c,2d,body,cell,party,guests,6,4363
10,19,within-subtype,3b,3b,chuckle,guffaw,shriek,scream,4,4374
10,20,between-subtype,5b,5a,dusty,dusted,water,wet,5,19055
10,21,between-type,2b,6d,book,page,old,youth,2,9054
10,22,attention check,,,anthropologist,,anthropologist,,7,6879
10,23,between-subtype,2j,2e,student,ignorance,cooking,stirring,2,8465
10,24,within-subtype,3h,3h,decrescendo,sound,darken,color,4,7287
10,25,within-subtype,10a,10a,crown,sovereignty,red,stop,5,5005
10,26,within-subtype,2j,2j,retiree,job,widow,husband,6,6736
10,27,between-subtype,4b,4d,dirty,clean,ahead,behind,3,5275
10,28,between-subtype,1c,1e,beverage,water,state,Virginia,6,8863
10,29,between-subtype,4h,4g,scratch,cd,enthusiastic,lazy,2,9144
10,30,within-subtype,10d,10d,prescription,medication,plan,lesson,5,10472
10,31,between-subtype,3f,3h,ladder,stairs,goal,score,3,5882
10,32,between-type,7b,6h,salesperson,buyer,repair,damaged,4,7063
10,33,attention check,,,coincidence,,knowledgeable,,1,4426
10,34,between-subtype,9h,9g,introduction,speech,senescence,wheelchair,4,14451
10,35,between-subtype,6a,6b,fire,cold,immortal,die,6,5432
10,36,between-subtype,2h,2f,bird,feathers,supermarket,aisle,6,4542
10,37,between-subtype,7e,7f,give,receiver,donation,charity,6,4319
10,38,between-type,6c,9f,drought,water,summer,vacation,5,5420
10,39,within-subtype,2h,2h,employee,job,proprietor,employees,4,15074
10,40,within-subtype,9e,9e,shore,lake,bank,river,7,4509
10,41,between-subtype,2d,2i,funeral,corpse,desert,evergreen,1,5083
10,42,within-subtype,10a,10a,cross,faith,wrinkle,age,6,15895
10,43,between-subtype,9f,9b,winter,sledding,refinery,oil,4,4295
10,44,attention check,,,hummingbird,,hummingbird,,7,3865
10,45,between-subtype,4a,4e,normal,abnormal,lazy,productive,7,4516
10,46,between-subtype,8d,8a,sleep,rest,injury,pain,5,8649
10,47,within-subtype,4e,4e,mobile,inert,lazy,productive,4,6434
10,48,between-subtype,5b,5h,wooden,burned,consume,edible,6,10190
10,49,within-subtype,3g,3g,salt,pepper,almond,pecan,3,5679
10,50,within-subtype,6f,6f,perplexing,understood,cruel,help,5,8042
10,51,within-subtype,3a,3a,house,dwelling,raise,elevate,6,5072
10,52,within-subtype,3c,3c,angry,enraged,hot,burning,5,5668
10,53,within-subtype,2b,2b,paragraph,word,senate,senators,6,7130
10,54,within-subtype,9i,9i,axle,wheel,feet,shoes,6,4340
11,1,within-subtype,6h,6h,dress,naked,gild,plain,5,92475
11,2,between-type,6h,1c,sand,rough,container,jug,1,8610
11,3,between-type,5g,4d,sprint,fast,forward,backward,2,17609
11,4,within-subtype,1d,1d,beverages,sodas,fish,salmon,7,21372
11,5,between-subtype,2b,2d,pack,wolf,concert,musician,6,13397
11,6,between-subtype,7c,7e,doctor,stethoscope,treat,patient,3,19123
11,7,within-subtype,1b,1b,furniture,chair,seat,chair,5,25329
11,8,between-subtype,5i,5c,exercise,fatigue,child,youth,2,9748
11,9,between-subtype,2d,2i,hospital,patient,worm,feet,1,17053
11,10,between-subtype,9c,9f,store,shopping,bedtime,sleeping,5,9900
11,11,attention check,,,anthropologist,,anthropologist,,7,15732
11,12,within-subtype,4c,4c,abandon,embrace,agree,argue,6,26236
11,13,between-subtype,2d,2b,graduation,students,library,books,4,7657
11,14,within-subtype,1a,1a,dog,chihuahua,vegetable,carrot,7,9777
11,15,within-subtype,7d,7d,paint,picture,eat,food,7,8661
11,16,between-subtype,1c,1a,mammal,gorilla,dog,chihuahua,7,20929
11,17,within-subtype,7f,7f,ribbon,winner,prescription,patient,6,12171
11,18,within-subtype,9h,9h,preview,movie,performance,applause,5,10031
11,19,within-subtype,4a,4a,slow,fast,up,down,6,7947
11,20,between-subtype,9c,9h,store,shopping,conception,birth,5,15153
11,21,within-subtype,2g,2g,lawn,grass,bread,flour,5,8577
11,22,attention check,,,hummingbird,,hummingbird,,7,5718
11,23,between-subtype,3f,3b,shovel,spoon,disdain,hatred,4,21575
11,24,between-subtype,9b,9a,restaurant,food,abbey,nun,5,15671
11,25,between-subtype,8g,8f,knife,cut,fire,warmth,6,6646
11,26,between-type,2c,8d,book,chapters,advertise,promote,5,11490
11,27,between-subtype,10e,10f,anthropology,people,curtain,window,3,20601
11,28,between-subtype,6a,6c,object,intangible,anxiety,contentedness,6,9295
11,29,between-type,7f,8a,medal,hero,repetition,boredom,5,11012
11,30,between-type,8g,6f,calculator,add,fearless,hide,2,10498
11,31,within-subtype,6g,6g,insult,kindly,stare,intermittently,5,12861
11,32,within-subtype,4c,4c,attract,repel,abandon,embrace,7,5978
11,33,attention check,,,coincidence,,knowledgeable,,1,4275
11,34,between-subtype,9a,9i,zoo,animals,cloth,stitch,6,8335
11,35,between-subtype,7h,7g,doctor,phd,paper,pencil,6,4907
11,36,within-subtype,5e,5e,shovel,dig,sun,shine,5,10211
11,37,within-subtype,2h,2h,doctor,phd,expert,experience,5,11112
11,38,within-subtype,6f,6f,angry,smile,exhausted,run,4,11404
11,39,within-subtype,3a,3a,boat,ship,pants,trousers,7,6030
11,40,within-subtype,10b,10b,wave,acknowledgment,yell,anger,7,7757
11,41,within-subtype,9g,9g,elderly,retirement,morning,sunrise,6,8822
11,42,between-subtype,7g,7c,lock,key,barber,scissors,7,7168
11,43,between-type,7h,10a,adoptee,certificate,shriek,panic,6,6503
11,44,attention check,,,representations,,simultaneously,,1,4192
11,45,between-subtype,5a,5d,tycoon,wealthy,illogical,confusion,7,4564
11,46,between-subtype,5a,5c,blanket,soft,pacifist,peace,7,11050
11,47,between-subtype,8c,8a,water,shower,exercise,fitness,7,20512
11,48,between-subtype,9c,9a,library,reading,aquarium,fish,7,9376
11,49,within-subtype,6f,6f,inarticulate,express,lethargic,run,6,18851
11,50,within-subtype,3b,3b,shriek,scream,chuckle,guffaw,7,10059
11,51,between-subtype,8b,8c,dirty,bathe,monitor,computer,4,6956
11,52,between-subtype,7g,7a,blackboard,chalk,architect,building,6,5280
11,53,within-subtype,8h,8h,locks,theft,rest,exhaustion,6,10939
11,54,within-subtype,9i,9i,ear,earplug,shirt,button,5,4715
13,1,within-subtype,6e,6e,immortal,die,cat,bark,1,21840
13,2,within-subtype,3e,3e,associate,partner,puppy,dog,1,30842
13,3,within-subtype,8a,8a,accident,damage,injury,pain,2,13147
13,4,within-subtype,6e,6e,miser,splurge,miser,give,4,14554
13,5,between-subtype,5d,5c,emotional,turmoil,psychotic,insanity,1,24135
13,6,between-subtype,2a,2b,bird,wings,pack,wolf,1,16862
13,7,within-subtype,4g,4g,obey,protest,enthusiastic,lazy,1,9509
13,8,within-subtype,3h,3h,terror,fear,waning,sunlight,1,7321
13,9,within-subtype,9e,9e,bank,river,shore,lake,7,18810
13,10,between-type,6e,4g,glutton,fast,obey,protest,1,7006
13,11,attention check,,,anthropologist,,anthropologist,,7,20243
13,12,within-subtype,6b,6b,irreparable,fixed,transparent,opaque,7,57319
13,13,within-subtype,9h,9h,introduction,speech,step,journey,7,12345
13,14,between-subtype,6h,6g,discourage,confident,hurry,lazily,7,11059
13,15,between-subtype,9d,9a,sew,needle,store,products,5,29288
13,16,between-subtype,2c,2e,book,chapter,wrapping,taping,1,14659
13,17,between-subtype,2f,2d,church,sanctuary,party,guests,1,7548
13,18,between-subtype,4g,4h,enthusiastic,lazy,scratch,cd,1,10109
13,19,between-type,7c,9h,shooter,gun,step,journey,1,14509
13,20,between-subtype,4h,4d,tumor,body,under,over,1,6836
13,21,between-subtype,8b,8d,dirty,bathe,bathe,clean,7,38144
13,22,attention check,,,coincidence,,knowledgeable,,1,12849
13,23,between-subtype,10a,10d,crossbones,poison,outline,paper,1,17085
13,24,between-type,1c,6c,beverage,water,deceit,truth,1,15107
13,25,between-type,10c,4f,crown,king,freezing,warm,1,14283
13,26,within-subtype,2i,2i,woman,penis,deaf,hearing,7,19865
13,27,within-subtype,4e,4e,free,imprisoned,windy,calm,7,8274
13,28,within-subtype,1e,1e,city,Memphis,planet,Earth,7,24967
13,29,within-subtype,5b,5b,fragrant,smelled,wooden,burned,7,31411
13,30,within-subtype,5d,5d,mad,anger,pensive,thought,7,9459
13,31,between-subtype,5i,5c,stab,wound,pacifist,peace,1,33214
13,32,between-subtype,9h,9b,ingestion,digestion,mine,coal,1,12821
13,33,attention check,,,hummingbird,,hummingbird,,7,12495
13,34,between-type,8f,9c,automobile,transportation,church,worship,7,22617
13,35,within-subtype,6h,6h,teach,ignorant,groom,unkempt,7,16233
13,36,between-subtype,6a,6g,baby,mature,cooperate,defiantly,7,21648
13,37,between-subtype,6b,6e,inexorable,halted,immortal,die,1,19606
13,38,between-subtype,5e,5f,rabbit,hop,intransigent,resist,1,8825
13,39,within-subtype,8c,8c,battery,phone,wood,fireplace,7,14002
13,40,within-subtype,5d,5d,drunk,intoxication,pensive,thought,1,17544
13,41,within-subtype,1d,1d,utensils,forks,bedding,sheets,7,8916
13,42,within-subtype,6b,6b,impermeable,penetrated,irremediable,fixed,7,13867
13,43,between-subtype,2g,2a,house,bricks,bicycle,wheel,7,11927
13,44,attention check,,,representations,,simultaneously,,1,8805
13,45,between-subtype,6f,6a,awake,sleep,ecstasy,sad,7,24130
13,46,between-subtype,5a,5b,fire,heat,volatile,combustible,7,13001
13,47,within-subtype,4e,4e,lazy,productive,mobile,inert,7,10820
13,48,between-subtype,9d,9b,kitchen,pot,dairy,milk,7,14290
13,49,between-subtype,9g,9e,adulthood,job,margin,paper,7,17109
13,50,between-subtype,4a,4g,rich,poor,hard,simple,7,15131
13,51,within-subtype,8c,8c,remote,tv,mouse,computer,7,6305
13,52,between-subtype,5c,5e,idiot,stupidity,tree,grow,1,12822
13,53,within-subtype,9d,9d,garage,car,office,computer,7,9464
13,54,between-type,9f,3h,birthday,celebration,speed,movement,1,11935
14,1,between-subtype,9g,9h,senescence,wheelchair,introduction,speech,4,18951
14,2,within-subtype,4c,4c,peace,war,fill,empty,2,8181
14,3,within-subtype,5d,5d,lazy,indolence,pensive,thought,6,15758
14,4,within-subtype,3b,3b,happiness,joy,chuckle,guffaw,4,12104
14,5,between-subtype,5h,5f,heal,injured,hot,burn,3,17391
14,6,within-subtype,5e,5e,fire,burn,baby,cry,3,7339
14,7,within-subtype,2j,2j,adult,childhood,miscarriage,fetus,7,9756
14,8,between-subtype,3e,3h,baby,adult,flood,water,2,6292
14,9,between-type,10e,9g,criminology,crimes,adolescence,acne,6,11857
14,10,between-type,4c,9i,injure,heal,vine,grape,5,9549
14,11,attention check,,,hummingbird,,hummingbird,,7,8002
14,12,between-subtype,2f,2i,automobile,trunk,jesus,sins,2,9528
14,13,between-subtype,5i,5h,iron,pressed,wash,soiled,4,14541
14,14,between-type,2h,7h,doctor,phd,driver,license,1,9153
14,15,within-subtype,9f,9f,winter,cold,winter,snow,5,9112
14,16,between-type,10a,2i,shriek,panic,infinite,end,1,8618
14,17,between-subtype,9d,9c,sew,needle,bar,drinking,5,30651
14,18,between-subtype,9i,9h,foot,sock,performance,applause,1,6107
14,19,between-subtype,4h,4a,infertility,reproduction,cold,warm,7,25995
14,20,between-subtype,5h,5b,consume,edible,wooden,burned,2,14161
14,21,between-subtype,4b,4h,bright,dark,fracture,bone,2,11978
14,22,attention check,,,coincidence,,knowledgeable,,1,34019
14,23,within-subtype,7d,7d,teach,student,donate,charity,7,144765
14,24,within-subtype,2f,2f,tree,branch,house,roof,4,14612
14,25,between-subtype,9i,9d,shirt,button,garage,wrench,5,9188
14,26,between-subtype,7f,7e,donation,charity,give,receiver,7,10908
14,27,within-subtype,1e,1e,king,Arthur,prince,Charles,2,9791
14,28,within-subtype,2e,2e,cooking,peeling,knitting,purling,5,8250
14,29,within-subtype,6h,6h,repair,damaged,groom,unkempt,3,8874
14,30,within-subtype,2d,2d,game,referee,zoo,lion,7,9507
14,31,within-subtype,4a,4a,young,old,hot,cold,1,10185
14,32,within-subtype,4h,4h,miscarriage,pregnancy,pimple,skin,2,11523
14,33,attention check,,,anthropologist,,anthropologist,,7,10595
14,34,between-subtype,3c,3f,breathing,hyperventilating,pillow,cushion,1,13267
14,35,between-subtype,1e,1c,state,Virginia,beverage,water,3,13927
14,36,within-subtype,4h,4h,pimple,skin,gap,teeth,6,12587
14,37,within-subtype,6e,6e,confidant,betray,dead,breathe,2,7858
14,38,between-subtype,7b,7c,vet,animal,surgeon,scalpel,7,10114
14,39,between-type,4a,5a,large,small,tycoon,wealthy,1,6571
14,40,between-subtype,5e,5g,water,flow,running,fast,7,16330
14,41,between-subtype,4a,4d,young,old,forward,backward,3,10459
14,42,between-type,9f,2e,spring,breeze,therapy,talking,5,14139
14,43,within-subtype,7f,7f,certificate,teacher,donation,charity,3,9035
14,44,attention check,,,representations,,simultaneously,,1,7070
14,45,between-subtype,5g,5b,laugh,happy,elastic,stretched,3,12302
14,46,within-subtype,7d,7d,mend,clothing,write,paper,4,7258
14,47,between-subtype,8g,8a,shovel,dig,sweating,odor,4,14594
14,48,between-subtype,1c,1e,fish,trout,lake,Erie,3,6970
14,49,within-subtype,3d,3d,borrow,take,persuade,coerce,7,10570
14,50,between-subtype,8c,8g,bulb,flashlight,lotion,moisturize,2,9696
14,51,between-subtype,2g,2j,wall,bricks,widow,husband,3,15154
14,52,within-subtype,7f,7f,receipt,customer,ribbon,winner,2,7743
14,53,within-subtype,8d,8d,advertise,promote,breathe,live,6,19499
14,54,within-subtype,3c,3c,homely,grotesque,confident,arrogance,4,8656
15,1,between-type,7a,1e,sculptor,sculpture,planet,Earth,4,8557
15,2,between-subtype,4f,4h,rage,happiness,fracture,bone,1,5513
15,3,within-subtype,8h,8h,sunscreen,burns,water,thirst,5,5463
15,4,between-subtype,8h,8a,moisturize,dryness,loss,grief,3,5543
15,5,between-subtype,6h,6c,repair,damaged,destitution,abundance,7,6571
15,6,between-subtype,6g,6d,stare,intermittently,full,empty,4,4693
15,7,between-subtype,4h,4g,leukemia,blood,fun,boring,3,4720
15,8,between-subtype,9d,9g,playground,slide,senescence,wheelchair,3,4791
15,9,between-subtype,1e,1b,state,Virginia,shoe,sandal,7,5634
15,10,within-subtype,8h,8h,moisturize,dryness,sunscreen,burns,6,4896
15,11,attention check,,,anthropologist,,anthropologist,,4,4427
15,12,within-subtype,7a,7a,spinner,yarn,blacksmith,iron,6,5623
15,13,between-subtype,2h,2e,bird,wings,baking,mixing,5,6068
15,14,between-subtype,7a,7g,florist,roses,criminal,handcuffs,6,4394
15,15,within-subtype,5a,5a,plain,flat,mogul,wealth,4,15444
